,acc,loss,lr,val_acc,val_loss
78,0.99650891998,0.0112090292296,9.99999974738e-06,0.995595235995,0.0193660000883
79,0.996926656051,0.00990247512957,9.99999974738e-06,0.995595235995,0.0193702316829
80,0.996837141221,0.0107370182303,9.99999974738e-06,0.995714283671,0.0192321394537
81,0.996807302888,0.0100231149467,9.99999974738e-06,0.995595235995,0.0189858309708
82,0.996837141178,0.0105468479374,9.99999974738e-06,0.995595235995,0.0190153227889
83,0.997016170966,0.0101936453775,9.99999974738e-06,0.995714283671,0.0190606595921
84,0.996658111413,0.0112571435278,9.99999974738e-06,0.995595235995,0.0191577421477
85,0.996687949725,0.0100680519445,9.99999974738e-06,0.995952379022,0.0191944634276
86,0.996720332366,0.0106766540983,9.99999974738e-06,0.995714283671,0.0188012370906
87,0.9972826074,0.00928651582939,9.99999974738e-06,0.995714283671,0.0187146334324
88,0.996750147526,0.0104170241814,9.99999974738e-06,0.995714283671,0.0189211075435
89,0.997046009214,0.0106201228945,9.99999974738e-06,0.995476188319,0.0190802304235
90,0.996983992828,0.0100950201571,9.99999974738e-06,0.995476188319,0.0191554307464
91,0.997016170966,0.0109858810781,9.99999974738e-06,0.995476188319,0.0197171208289
92,0.996956494384,0.0106297471866,9.99999974738e-06,0.995476188319,0.0194904476546
93,0.996449243441,0.0115091315692,9.99999974738e-06,0.995476188319,0.0193607117638
94,0.99680730293,0.0111189602142,9.99999974738e-06,0.995595235995,0.0194583277742
95,0.996958853648,0.0108616339973,9.99999974738e-06,0.995476188319,0.0198247177244
96,0.996956494342,0.0105411821295,9.99999974738e-06,0.995833331347,0.0194779598239
97,0.996894408457,0.0111792018697,9.99999974738e-06,0.995595235995,0.0202973827612
98,0.996779962686,0.00990284758734,9.99999974738e-06,0.995714283671,0.0197150537746
99,0.996894408457,0.00977854168458,9.99999974738e-06,0.995476188319,0.0199275481618
